mouse	sampleID	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU
1762_1	d7_1762_1	94.39655172	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	7	7	NA	NA
1762_1	d8_1762_1	96.98275862	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	8	8	NA	NA
1762_1	d9_1762_1	96.98275862	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	9	9	fecal	0
1762_1	dn2_1762_1	96.98275862	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-2	-2	NA	NA
1762_1	dn7_1762_1	94.82758621	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-7	-7	NA	NA
1762_2	d0_1762_2	100	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	0	0	fecal	0
1762_2	d1_1762_2	99.54954955	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	1	1	fecal	217000000
1762_2	d10_1762_2	100	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	10	10	NA	NA
1762_2	d11_1762_2	97.2972973	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	11	11	fecal	2000
1762_2	d12_1762_2	95.94594595	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	12	12	NA	NA
1762_2	d13_1762_2	95.04504505	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	13	13	fecal	5000000
1762_2	d14_1762_2	88.73873874	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	14	14	NA	NA
1762_2	d15_1762_2	86.93693694	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	15	15	NA	NA
1762_2	d16_1762_2	97.74774775	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	16	16	fecal	330000
1762_2	d17_1762_2	92.79279279	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	17	17	NA	NA
1762_2	d18_1762_2	94.59459459	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	18	18	NA	NA
1762_2	d19_1762_2	93.69369369	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	19	19	fecal	0
1762_2	d2_1762_2	98.64864865	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	2	2	NA	NA
1762_2	d20_1762_2	95.04504505	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	20	20	NA	NA
1762_2	d21_1762_2	95.94594595	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	21	21	cecal	0
1762_2	d3_1762_2	91.44144144	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	3	3	NA	NA
1762_2	d4_1762_2	89.63963964	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	4	4	fecal	7000000
1762_2	d5_1762_2	93.69369369	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	5	5	NA	NA
1762_2	d6_1762_2	92.79279279	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	6	6	NA	NA
1762_2	d7_1762_2	93.24324324	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	7	7	NA	NA
1762_2	d8_1762_2	97.74774775	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	8	8	NA	NA
1762_2	d9_1762_2	96.84684685	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	9	9	fecal	0
1762_2	dn2_1762_2	96.84684685	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-2	-2	NA	NA
1762_2	dn7_1762_2	92.34234234	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-7	-7	NA	NA
1762_3	d0_1762_3	100	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	0	0	fecal	0
1762_3	d1_1762_3	102.892562	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	1	1	fecal	113000000
1762_3	d10_1762_3	97.9338843	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	10	10	NA	NA
1762_3	d11_1762_3	99.17355372	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	11	11	fecal	3000
1762_3	d12_1762_3	89.25619835	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	12	12	NA	NA
1762_3	d13_1762_3	86.36363636	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	13	13	fecal	0
1762_3	d14_1762_3	90.90909091	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	14	14	NA	NA
1762_3	d15_1762_3	76.03305785	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	15	15	cecal	14000000
1762_3	d16_1762_3	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	16	16	NA	NA
1762_3	d17_1762_3	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	17	17	NA	NA
1762_3	d18_1762_3	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	18	18	NA	NA
1762_3	d19_1762_3	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	19	19	NA	NA
1762_3	d2_1762_3	99.17355372	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	2	2	NA	NA
1762_3	d20_1762_3	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	20	20	NA	NA
1762_3	d21_1762_3	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	21	21	NA	NA
1762_3	d3_1762_3	92.56198347	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	3	3	NA	NA
1762_3	d4_1762_3	92.14876033	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	4	4	fecal	30000000
1762_3	d5_1762_3	92.56198347	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	5	5	NA	NA
1762_3	d6_1762_3	95.8677686	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	6	6	NA	NA
1762_3	d7_1762_3	92.56198347	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	7	7	NA	NA
1762_3	d8_1762_3	NA	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	8	8	NA	NA
1762_3	d9_1762_3	97.9338843	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	9	9	fecal	0
1762_3	dn2_1762_3	96.28099174	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-2	-2	NA	NA
1762_3	dn7_1762_3	94.21487603	1762	NA	NA	12/22/17	2/12/18	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Young	-7	-7	NA	NA
1763_1	d0_1763_1	100	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	0	0	fecal	0
1763_1	d1_1763_1	95.23809524	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	1	1	fecal	0
1763_1	d10_1763_1	102.3809524	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	10	10	NA	NA
1763_1	d11_1763_1	103.3333333	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	11	11	fecal	0
1763_1	d12_1763_1	100.4761905	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	12	12	NA	NA
1763_1	d13_1763_1	88.0952381	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	13	13	fecal	7000000
1763_1	d14_1763_1	94.28571429	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	14	14	NA	NA
1763_1	d15_1763_1	97.61904762	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	15	15	NA	NA
1763_1	d16_1763_1	104.2857143	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	16	16	fecal	240000
1763_1	d17_1763_1	101.9047619	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	17	17	NA	NA
1763_1	d18_1763_1	101.9047619	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	18	18	NA	NA
1763_1	d19_1763_1	100.4761905	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	fecal	3000
1763_1	d2_1763_1	100.4761905	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	2	2	NA	NA
1763_1	d20_1763_1	97.61904762	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	20	20	NA	NA
1763_1	d21_1763_1	100.4761905	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	21	21	cecal	0
1763_1	d3_1763_1	99.04761905	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	3	3	NA	NA
1763_1	d4_1763_1	92.85714286	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	4	4	NA	NA
1763_1	d5_1763_1	96.19047619	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	5	5	NA	NA
1763_1	d6_1763_1	99.52380952	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	6	6	NA	NA
1763_1	d7_1763_1	100.4761905	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA
1763_1	d8_1763_1	103.3333333	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	8	8	NA	NA
1763_1	d9_1763_1	100	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	9	9	NA	NA
1763_1	dn2_1763_1	97.14285714	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	-2	-2	NA	NA
1763_1	dn7_1763_1	94.28571429	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	-7	-7	NA	NA
1763_2	d0_1763_2	100	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	0	0	fecal	0
1763_2	d1_1763_2	110.1010101	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	1	1	fecal	0
1763_2	d10_1763_2	99.49494949	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	10	10	NA	NA
1763_2	d11_1763_2	98.98989899	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	11	11	fecal	0
1763_2	d12_1763_2	94.94949495	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	12	12	NA	NA
1763_2	d13_1763_2	93.43434343	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	13	13	fecal	21000000
1763_2	d14_1763_2	98.48484848	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	14	14	NA	NA
1763_2	d15_1763_2	97.47474747	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	15	15	NA	NA
1763_2	d16_1763_2	100	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	16	16	fecal	4000000
1763_2	d17_1763_2	98.48484848	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	17	17	NA	NA
1763_2	d18_1763_2	94.94949495	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	18	18	NA	NA
1763_2	d19_1763_2	95.45454545	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	fecal	0
1763_2	d2_1763_2	103.5353535	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	2	2	NA	NA
1763_2	d20_1763_2	96.96969697	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	20	20	NA	NA
1763_2	d21_1763_2	96.46464646	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	21	21	cecal	0
1763_2	d3_1763_2	104.040404	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	3	3	NA	NA
1763_2	d4_1763_2	100	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	4	4	NA	NA
1763_2	d5_1763_2	95.45454545	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	5	5	NA	NA
1763_2	d6_1763_2	95.45454545	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	6	6	NA	NA
1763_2	d7_1763_2	93.93939394	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA
1763_2	d8_1763_2	99.49494949	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	8	8	NA	NA
1763_2	d9_1763_2	100.5050505	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	9	9	NA	3000
1763_2	dn2_1763_2	96.46464646	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	-2	-2	NA	NA
1763_2	dn7_1763_2	93.43434343	1763	NA	NA	12/22/18	2/12/18	F	NA	NA	mFMT1	noCDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	-7	-7	NA	NA
J001_1	d0_J001_1	100	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	0	0	fecal	0
J001_1	d1_J001_1	101.4084507	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	1	1	fecal	16000000
J001_1	d10_J001_1	103.286385	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	10	10	NA	NA
J001_1	d11_J001_1	101.4084507	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	11	11	fecal	1000
J001_1	d12_J001_1	98.12206573	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	12	12	NA	NA
J001_1	d13_J001_1	97.65258216	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	13	13	fecal	5000000
J001_1	d14_J001_1	97.65258216	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	14	14	NA	NA
J001_1	d15_J001_1	99.53051643	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	15	15	NA	NA
J001_1	d16_J001_1	104.2253521	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	16	16	fecal	0
J001_1	d17_J001_1	99.53051643	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	17	17	NA	NA
J001_1	d18_J001_1	95.30516432	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	18	18	NA	NA
J001_1	d19_J001_1	98.12206573	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	19	19	fecal	0
J001_1	d2_J001_1	98.5915493	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	2	2	NA	NA
J001_1	d20_J001_1	99.53051643	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	20	20	NA	NA
J001_1	d21_J001_1	100	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	21	21	cecal	0
J001_1	d3_J001_1	93.89671362	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	3	3	NA	NA
J001_1	d4_J001_1	85.44600939	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	4	4	NA	NA
J001_1	d5_J001_1	90.14084507	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	5	5	NA	NA
J001_1	d6_J001_1	89.6713615	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	6	6	NA	NA
J001_1	d7_J001_1	96.24413146	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA
J001_1	d8_J001_1	98.12206573	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	8	8	NA	NA
J001_1	d9_J001_1	99.06103286	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	9	9	fecal	0
J001_1	dn2_J001_1	98.12206573	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	-2	-2	NA	NA
J001_1	dn7_J001_1	97.18309859	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	-7	-7	NA	NA
J001_2	d0_J001_2	100	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	0	0	fecal	0
J001_2	d1_J001_2	105.952381	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	1	1	fecal	174000000
