feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00066	Otu00067	Otu00069	Otu00070	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00082	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00146	Otu00148	Otu00150	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00178	Otu00179	Otu00183	Otu00185	Otu00186	Otu00187	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00215	Otu00217	Otu00220	Otu00221	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00236	Otu00237	Otu00239	Otu00243	Otu00245	Otu00246	Otu00247	Otu00248	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00284	Otu00287	Otu00300	Otu00301	Otu00302	Otu00306	Otu00308	Otu00309	Otu00324	Otu00330	Otu00336	Otu00337	Otu00341	Otu00343	Otu00352	Otu00362	Otu00369	Otu00370	Otu00372	Otu00376	Otu00388	Otu00403	Otu00406	Otu00411	Otu00418	Otu00434	Otu00446	Otu00447	Otu00448	Otu00454	Otu00487	Otu00488	Otu00513
d41_1292_2	26	714	329	43	31	323	34	239	0	71	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	3	0	0	4	0	16	0	0	2	0	0	0	33	22	27	0	0	0	5	19	0	1	129	59	0	19	67	0	50	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	9	7	0	0	1	0	0	0	0	0	0	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	8	0	0	3	6	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	9	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
d41_1292_3	9	653	400	59	24	372	73	258	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	5	0	15	0	0	7	0	0	0	51	19	15	0	0	0	3	10	0	0	106	61	0	9	90	0	30	0	10	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	1	0	0	0	6	5	0	0	0	0	0	0	0	0	0	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	1	4	0	0	0	4	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	5	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
d41_1293_1	8	0	1091	43	0	0	29	0	0	0	0	9	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	0	0	0	0	592	123	61	4	4	0	0	0	15	13	23	0	0	0	131	0	4	162	0	0	0	43	0	0	0	0	0	0	0	24	0	0	0	0	7	0	18	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	2	0	0	0	8	0	0	0	12	2	0	0	0	0	0	0	0	9	0	1	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
d41_1293_2	24	1	1225	58	0	0	84	0	0	0	0	0	75	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	23	0	0	0	0	476	91	33	10	42	0	0	0	26	10	52	0	0	0	155	0	5	130	0	0	0	60	0	0	0	0	0	0	0	80	0	0	0	0	16	0	12	0	17	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	11	0	0	0	26	2	0	0	0	0	0	0	0	8	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
d41_1293_3	10	0	958	41	0	0	56	0	0	0	0	2	94	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0	662	138	90	6	22	0	0	0	19	11	39	0	0	0	139	0	3	138	0	0	0	74	0	0	0	0	0	0	0	50	0	0	0	0	9	0	24	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	6	0	0	0	15	1	0	0	0	0	0	0	0	16	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
d41_1294_1	92	1	0	1496	0	1	515	0	0	0	0	55	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	37	3	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1294_2	76	0	0	1036	0	0	255	0	0	0	0	56	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	84	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1294_3	90	0	3	1232	0	3	633	0	0	0	0	55	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	118	0	1	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	20	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1295_2	28	0	1203	16	0	0	10	0	0	92	0	8	136	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	349	39	0	2	0	0	0	170	4	0	0	0	0	50	104	0	4	0	0	0	26	0	0	0	0	0	0	0	0	5	0	0	0	0	29	0	0	0	0	0	0	0	0	20	0	0	0	53	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	34	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	14	15	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
d41_1295_4	38	1	1387	16	0	0	66	1	0	29	0	2	34	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	396	36	0	1	0	0	0	153	5	0	0	0	0	32	152	0	6	0	0	0	6	0	0	0	0	1	0	0	0	110	0	0	0	0	4	0	0	1	0	0	0	0	0	13	0	0	0	77	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d41_1296_1	19	580	433	6	17	355	33	200	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	31	0	0	0	0	2	0	0	7	0	18	6	0	4	0	0	0	106	36	24	39	0	0	1	15	0	0	101	77	0	4	65	0	3	0	12	0	0	0	0	0	1	0	0	5	0	0	3	0	0	0	0	0	6	0	0	0	0	10	0	0	13	0	0	0	0	0	0	18	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	15	22	0	0	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	4	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
d41_1296_2	3	513	379	2	25	471	14	308	2	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	42	0	0	0	0	2	0	0	5	0	1	10	0	1	2	0	0	69	24	32	26	0	0	3	8	0	0	78	71	0	12	56	0	7	0	10	0	0	0	0	0	1	0	0	7	0	0	3	0	0	0	2	0	4	0	0	0	0	12	0	0	11	0	0	0	0	0	0	12	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	14	29	0	0	7	4	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
d41_1296_3	10	492	569	0	12	225	92	308	0	4	1	0	0	0	0	0	0	3	0	0	0	0	0	0	33	0	0	0	0	1	0	0	11	0	5	5	0	9	4	1	0	146	18	25	0	0	0	3	15	0	0	63	93	0	7	97	0	7	0	14	0	0	0	1	0	2	0	0	8	0	0	2	0	0	0	1	0	8	0	0	0	1	4	0	0	0	0	0	0	0	0	0	21	0	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	24	15	0	0	5	9	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	4	0	0	0	0	0	0	7	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	2	0
d41_1297_2	7	0	1078	15	46	665	71	0	0	0	1	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	179	8	0	10	12	0	0	0	6	10	56	0	0	0	0	0	3	132	0	0	0	34	0	0	0	217	0	0	0	53	0	0	0	0	0	0	17	0	3	0	0	0	0	19	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	1	1	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	16	2	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0
d41_1297_3	9	0	936	15	104	688	58	0	1	0	2	1	95	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	128	3	0	16	4	0	0	0	36	12	87	0	0	0	0	0	3	151	0	0	0	33	0	0	0	251	0	0	0	44	0	0	0	0	0	0	33	0	5	0	0	0	0	28	0	0	0	0	18	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	14	0	0	0	4	0	0	0	0	0	0	15	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	9	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0
