feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00066	Otu00067	Otu00069	Otu00070	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00082	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00146	Otu00148	Otu00150	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00178	Otu00179	Otu00183	Otu00185	Otu00186	Otu00187	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00215	Otu00217	Otu00220	Otu00221	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00236	Otu00237	Otu00239	Otu00243	Otu00245	Otu00246	Otu00247	Otu00248	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00284	Otu00287	Otu00300	Otu00301	Otu00302	Otu00306	Otu00308	Otu00309	Otu00324	Otu00330	Otu00336	Otu00337	Otu00341	Otu00343	Otu00352	Otu00362	Otu00369	Otu00370	Otu00372	Otu00376	Otu00388	Otu00403	Otu00406	Otu00411	Otu00418	Otu00434	Otu00446	Otu00447	Otu00448	Otu00454	Otu00487	Otu00488	Otu00513
d16_1291_1	3.8073549220576	-1	10.3264294871223	8.62205181945638	-1	-1	6.91886323727459	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	5.04439411935845	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	6.39231742277876	6.08746284125034	-1	-1	0	-1	8.75488750216347	-1	-1	4.8073549220576	-1	0	-1	-1	1.58496250072116	-1	6.75488750216347	-1	-1	5.28540221886225	6.89481776330794	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.95419631038687	-1	-1	-1	-1	5.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	4.90689059560852	-1	-1	-1	-1	-1	-1	-1	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1291_3	5.4262647547021	-1	10.6608872703026	8.82336724004623	-1	1	6.16992500144231	0	-1	0	-1	3.16992500144231	-1	-1	-1	-1	-1	4.08746284125034	-1	0	-1	-1	-1	-1	-1	-1	-1	0	5.95419631038687	5.20945336562895	-1	-1	-1	-1	8.39231742277876	-1	-1	3.32192809488736	-1	-1	1	-1	-1	-1	6.12928301694497	-1	-1	4.95419631038687	5.4262647547021	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.85798099512757	-1	-1	-1	-1	4.39231742277876	-1	-1	-1	-1	-1	-1	-1	-1	3.8073549220576	-1	-1	-1	-1	-1	-1	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1
d16_1292_1	6.44294349584873	7.64385618977472	9.868822554775	7.08746284125034	2.8073549220576	8.4757334309664	7.78790255939143	7.85174904141606	-1	4.64385618977472	-1	2.8073549220576	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.12928301694497	-1	-1	0	3	3.90689059560852	-1	-1	6.90689059560852	-1	0	-1	-1	0	-1	-1	-1	4.16992500144231	0	-1	2.58496250072116	-1	-1	-1	-1	-1	0	5.58496250072116	5.28540221886225	-1	-1	2.8073549220576	-1	3.8073549220576	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.4594316186373	-1	-1	-1	-1	1	-1	-1	4.70043971814109	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	3.16992500144231	4.24792751344359	-1	-1	-1	-1	2	0	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1
d16_1292_2	7.59245703726808	7.05528243550119	9.77807712953536	7.38370429247405	3	4.08746284125034	8.13442632022093	7.04439411935845	0	1.58496250072116	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.85798099512757	-1	-1	-1	1	5.4594316186373	-1	-1	9.18239435340453	-1	-1	-1	-1	-1	-1	-1	-1	3.4594316186373	0	0	4.75488750216347	-1	-1	-1	1	-1	3.58496250072116	4.95419631038687	4.64385618977472	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3.58496250072116	1	-1	-1	-1	-1	-1	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	2.8073549220576	-1	-1	-1	-1	2	0	-1	-1	-1	-1	2.32192809488736	-1	1	0	-1	-1	-1	0	-1	-1	-1	3.32192809488736	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1
d16_1292_3	3.8073549220576	8.58120058192496	9.57742882803575	6.33985000288462	3.4594316186373	7.52356195605701	7.07681559705083	7.49185309632967	0	2.32192809488736	-1	3.58496250072116	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.08746284125034	-1	-1	-1	-1	2.58496250072116	-1	-1	7.49984588708321	-1	4.95419631038687	-1	-1	3.90689059560852	-1	-1	-1	6.33985000288462	2	-1	2.32192809488736	-1	-1	2.32192809488736	-1	-1	2.58496250072116	5.32192809488736	5.6724253419715	-1	-1	1.58496250072116	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	3.70043971814109	-1	-1	-1	-1	2	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	4.52356195605701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	4.64385618977472	4	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1
d16_1293_1	4.08746284125034	-1	10.2264121927888	5.4262647547021	-1	1.58496250072116	6.88264304936184	-1	-1	-1	0	-1	4.90689059560852	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	9.34429590791582	8.21916852046216	-1	0	7.16992500144231	-1	-1	-1	5.64385618977472	4.75488750216347	4.16992500144231	-1	-1	-1	-1	-1	5.08746284125034	7.08746284125034	-1	-1	-1	3.90689059560852	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	2.58496250072116	-1	3.58496250072116	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	3.70043971814109	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	3.90689059560852	-1	0	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	0	-1	-1	2	-1	-1	-1	-1
d16_1293_2	2.32192809488736	-1	9.79766152585376	5.83289001416474	-1	0	5.20945336562895	-1	-1	-1	-1	3.70043971814109	6.4594316186373	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.32192809488736	-1	-1	-1	-1	9.45738087907253	7.45121111183233	-1	2.32192809488736	5.20945336562895	-1	-1	-1	5.12928301694497	6.20945336562895	3.70043971814109	-1	-1	-1	-1	-1	2.32192809488736	6.84549005094437	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	4.39231742277876	-1	5.12928301694497	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	5.04439411935845	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	1.58496250072116	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1293_3	3.16992500144231	-1	10.393390457444	6.3037807481771	-1	2.8073549220576	4.70043971814109	0	0	-1	-1	0	4.75488750216347	-1	-1	1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	4.95419631038687	-1	-1	-1	-1	9.68650052718322	6.59991284218713	2	-1	7.21916852046216	-1	-1	-1	4.32192809488736	4.16992500144231	6.10852445677817	-1	-1	-1	1	-1	3.58496250072116	5.55458885167764	-1	-1	-1	4.24792751344359	-1	-1	-1	-1	0	-1	0	4.24792751344359	-1	0	-1	-1	0	-1	1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1294_1	10.8423503434138	-1	5.28540221886225	2.58496250072116	-1	-1	9.60362634498619	-1	-1	-1	-1	7.02236781302845	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	4.08746284125034	0	-1	6.62935662007961	-1	-1	-1	1	-1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1294_2	10.7039035734447	-1	1	-1	-1	-1	10.0861362250273	-1	-1	-1	-1	6.12928301694497	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.71424551766612	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1294_3	11.1331422124006	-1	1	-1	-1	2.58496250072116	8.97154355395077	-1	-1	-1	-1	5.97727992349992	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6.74146698640115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1295_2	6.5077946401987	0	10.3264294871223	7.4262647547021	-1	-1	6.18982455888002	-1	-1	5.55458885167764	-1	2.8073549220576	7.5077946401987	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	4.39231742277876	-1	-1	5.90689059560852	-1	8.45532722030456	-1	-1	4.70043971814109	-1	-1	-1	6.4757334309664	3	-1	-1	-1	-1	2.32192809488736	6.08746284125034	-1	2	-1	-1	-1	5.6724253419715	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	5	-1	-1	0	-1	-1	-1	-1	-1	3.90689059560852	-1	-1	-1	6.8703647195834	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	3.4594316186373	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1
d16_1295_3	5.61470984411521	0	10.3128829552844	7.63662462054365	-1	-1	5.58496250072116	-1	-1	5.4262647547021	-1	0	4.52356195605701	-1	-1	-1	-1	2.32192809488736	-1	0	-1	-1	3	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	8.01680828768655	-1	8.2240016741981	-1	-1	1	-1	-1	-1	5.70043971814109	1	-1	-1	-1	-1	3.58496250072116	7.02236781302845	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.4757334309664	-1	-1	-1	-1	2	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.8073549220576	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1
d16_1296_1	7.12928301694497	2.32192809488736	10.1724275086455	8.40087943628218	6.97727992349992	-1	4.85798099512757	7.03342300153745	-1	5.8073549220576	-1	3.90689059560852	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	3	5.95419631038687	-1	-1	7.3037807481771	-1	-1	-1	-1	0	3.58496250072116	-1	-1	5.4594316186373	0	2.32192809488736	4.64385618977472	-1	-1	-1	-1	-1	-1	5.7279204545632	4.08746284125034	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	3.70043971814109	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	2	0	-1	-1	1	-1	-1	-1	-1	3.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.64385618977472	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
d16_1296_2	3.4594316186373	8.16490692667569	9.38801728534514	7.29462074889163	5.12928301694497	1.58496250072116	2	8.70735913208088	-1	5.4594316186373	-1	3.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	5.20945336562895	-1	0	-1	-1	5	-1	-1	7.62205181945638	-1	-1	-1	-1	1	-1	0	-1	5.61470984411521	3.8073549220576	4.64385618977472	1.58496250072116	-1	-1	0	-1	-1	2	6.04439411935845	5.6724253419715	-1	-1	0	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.8073549220576	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.58496250072116	-1	5.39231742277876	2.32192809488736	-1	-1	-1	0	-1	-1	-1	4.24792751344359	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	1	5.78135971352466	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.8073549220576	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
d16_1296_3	5.83289001416474	7.8073549220576	9.99293833616581	7.79441586635011	5.04439411935845	5.49185309632967	5.70043971814109	7.94836723158468	0	4.64385618977472	0	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.95419631038687	-1	-1	-1	-1	5.78135971352466	-1	-1	7.04439411935845	-1	2.8073549220576	-1	-1	1.58496250072116	3	-1	-1	5.55458885167764	0	2.8073549220576	4.32192809488736	-1	-1	3	2.32192809488736	-1	2.32192809488736	4.95419631038687	4.16992500144231	-1	-1	2	-1	-1	-1	3	-1	-1	-1	5.12928301694497	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.12928301694497	-1	-1	-1	-1	-1	-1	-1	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	3.70043971814109	-1	-1	-1	1.58496250072116	0	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	4.4594316186373	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	1	-1	-1	1.58496250072116	-1	0	-1	-1	-1	-1	-1	0
d16_1297_1	2.58496250072116	-1	9.12412131182919	7.32192809488736	-1	10.1369911120802	4.90689059560852	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	0	-1	8.4178525148859	3.32192809488736	-1	2.32192809488736	5.39231742277876	-1	-1	-1	5.32192809488736	6.33985000288462	6.02236781302845	-1	-1	-1	-1	-1	3.58496250072116	6.83289001416474	-1	-1	-1	3	-1	-1	-1	7.01122725542325	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	4.08746284125034	0	-1	-1	-1	-1	-1	-1	-1	-1	4.8073549220576	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.4594316186373	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	4	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	2.58496250072116	-1	-1	0	-1	-1	-1	2.8073549220576	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	5.24792751344359	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	-1
d16_1297_2	2.58496250072116	-1	9.27379559921426	7.4178525148859	-1	10.2312211807112	4.8073549220576	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	6.97727992349992	5.70043971814109	-1	0	6.52356195605701	-1	-1	-1	5.7279204545632	6.74146698640115	6	-1	-1	-1	-1	-1	3.8073549220576	6.74146698640115	-1	-1	-1	2.32192809488736	-1	-1	-1	6.4757334309664	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.32192809488736	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.64385618977472	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	3.70043971814109	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	4.95419631038687	-1	0	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	-1	-1	-1
